"","date","state","cases"
"29902",2020-05-06,"Virgin Islands",66
"29903",2020-05-07,"Virgin Islands",66
"29904",2020-05-08,"Virgin Islands",68
"29905",2020-05-09,"Virgin Islands",68
"29906",2020-05-10,"Virgin Islands",69
"29907",2020-05-11,"Virgin Islands",69
"29908",2020-05-12,"Virgin Islands",69
"29909",2020-05-13,"Virgin Islands",69
"29910",2020-05-14,"Virgin Islands",69
"29911",2020-05-15,"Virgin Islands",69
"29912",2020-05-16,"Virgin Islands",69
"29913",2020-05-17,"Virgin Islands",69
"29914",2020-05-18,"Virgin Islands",69
"29915",2020-05-19,"Virgin Islands",69
"29916",2020-05-20,"Virgin Islands",69
"29917",2020-05-21,"Virgin Islands",69
"29918",2020-05-22,"Virgin Islands",69
"29919",2020-05-23,"Virgin Islands",69
"29920",2020-05-24,"Virgin Islands",69
"29921",2020-05-25,"Virgin Islands",69
"29922",2020-05-26,"Virgin Islands",69
"29923",2020-05-27,"Virgin Islands",69
"29924",2020-05-28,"Virgin Islands",69
"29925",2020-05-29,"Virgin Islands",69
"29926",2020-05-30,"Virgin Islands",69
"29927",2020-05-31,"Virgin Islands",69
"29928",2020-06-01,"Virgin Islands",70
"29929",2020-06-02,"Virgin Islands",70
"29930",2020-06-03,"Virgin Islands",70
"29931",2020-06-04,"Virgin Islands",71
"29932",2020-06-05,"Virgin Islands",71
"29933",2020-06-06,"Virgin Islands",71
"29934",2020-06-07,"Virgin Islands",71
"29935",2020-06-08,"Virgin Islands",71
"29936",2020-06-09,"Virgin Islands",71
"29937",2020-06-10,"Virgin Islands",72
"29938",2020-06-11,"Virgin Islands",72
"29939",2020-06-12,"Virgin Islands",72
"29940",2020-06-13,"Virgin Islands",72
"29941",2020-06-14,"Virgin Islands",72
"29942",2020-06-15,"Virgin Islands",72
"29943",2020-06-16,"Virgin Islands",72
"29944",2020-06-17,"Virgin Islands",73
"29945",2020-06-18,"Virgin Islands",73
"29946",2020-06-19,"Virgin Islands",73
"29947",2020-06-20,"Virgin Islands",73
"29948",2020-06-21,"Virgin Islands",76
"29949",2020-06-22,"Virgin Islands",76
"29950",2020-06-23,"Virgin Islands",76
"29951",2020-06-24,"Virgin Islands",76
"29952",2020-06-25,"Virgin Islands",80
"29953",2020-06-26,"Virgin Islands",81
"29954",2020-06-27,"Virgin Islands",81
"29955",2020-06-28,"Virgin Islands",81
"29956",2020-06-29,"Virgin Islands",81
"29957",2020-06-30,"Virgin Islands",81
"29958",2020-07-01,"Virgin Islands",90
"29959",2020-07-02,"Virgin Islands",92
"29960",2020-07-03,"Virgin Islands",98
"29961",2020-07-04,"Virgin Islands",111
"29962",2020-07-05,"Virgin Islands",111
"29963",2020-07-06,"Virgin Islands",112
"29964",2020-07-07,"Virgin Islands",116
"29965",2020-07-08,"Virgin Islands",122
"29966",2020-07-09,"Virgin Islands",144
"29967",2020-07-10,"Virgin Islands",153
"29968",2020-07-11,"Virgin Islands",167
"29969",2020-07-12,"Virgin Islands",181
"29970",2020-07-13,"Virgin Islands",206
"29971",2020-07-14,"Virgin Islands",206
"29972",2020-07-15,"Virgin Islands",243
"29973",2020-07-16,"Virgin Islands",249
"29974",2020-07-17,"Virgin Islands",263
"29975",2020-07-18,"Virgin Islands",283
"29976",2020-07-19,"Virgin Islands",283
"29977",2020-07-20,"Virgin Islands",304
"29978",2020-07-21,"Virgin Islands",304
"29979",2020-07-22,"Virgin Islands",320
"29980",2020-07-23,"Virgin Islands",336
"29981",2020-07-24,"Virgin Islands",352
"29982",2020-07-25,"Virgin Islands",352
"29983",2020-07-26,"Virgin Islands",352
"29984",2020-07-27,"Virgin Islands",364
"29985",2020-07-28,"Virgin Islands",375
"29986",2020-07-29,"Virgin Islands",385
"29987",2020-07-30,"Virgin Islands",385
"29988",2020-07-31,"Virgin Islands",406
"29989",2020-08-01,"Virgin Islands",421
"29990",2020-08-02,"Virgin Islands",421
"29991",2020-08-03,"Virgin Islands",439
"29992",2020-08-04,"Virgin Islands",463
"29993",2020-08-05,"Virgin Islands",481
"29994",2020-08-06,"Virgin Islands",501
"29995",2020-08-07,"Virgin Islands",522
"29996",2020-08-08,"Virgin Islands",528
"29997",2020-08-09,"Virgin Islands",528
"29998",2020-08-10,"Virgin Islands",547
"29999",2020-08-11,"Virgin Islands",576
"30000",2020-08-12,"Virgin Islands",639
"30001",2020-08-13,"Virgin Islands",682
"30002",2020-08-14,"Virgin Islands",704
"30003",2020-08-15,"Virgin Islands",734
"30004",2020-08-16,"Virgin Islands",741
"30005",2020-08-17,"Virgin Islands",760
"30006",2020-08-18,"Virgin Islands",796
"30007",2020-08-19,"Virgin Islands",828
"30008",2020-08-20,"Virgin Islands",869
"30009",2020-08-21,"Virgin Islands",932
"30010",2020-08-22,"Virgin Islands",960
"30011",2020-08-23,"Virgin Islands",980
"30012",2020-08-24,"Virgin Islands",984
"30013",2020-08-25,"Virgin Islands",998
"30014",2020-08-26,"Virgin Islands",1030
"30015",2020-08-27,"Virgin Islands",1052
"30016",2020-08-28,"Virgin Islands",1075
"30017",2020-08-29,"Virgin Islands",1118
"30018",2020-08-30,"Virgin Islands",1129
"30019",2020-08-31,"Virgin Islands",1134
"30020",2020-09-01,"Virgin Islands",1143
"30021",2020-09-02,"Virgin Islands",1144
"30022",2020-09-03,"Virgin Islands",1150
"30023",2020-09-04,"Virgin Islands",1150
"30024",2020-09-05,"Virgin Islands",1167
"30025",2020-09-06,"Virgin Islands",1181
"30026",2020-09-07,"Virgin Islands",1190
"30027",2020-09-08,"Virgin Islands",1191
"30028",2020-09-09,"Virgin Islands",1197
"30029",2020-09-10,"Virgin Islands",1201
"30030",2020-09-11,"Virgin Islands",1201
"30031",2020-09-12,"Virgin Islands",1211
"30032",2020-09-13,"Virgin Islands",1220
"30033",2020-09-14,"Virgin Islands",1221
"30034",2020-09-15,"Virgin Islands",1232
"30035",2020-09-16,"Virgin Islands",1232
"30036",2020-09-17,"Virgin Islands",1238
"30037",2020-09-18,"Virgin Islands",1257
"30038",2020-09-19,"Virgin Islands",1257
"30039",2020-09-20,"Virgin Islands",1269
"30040",2020-09-21,"Virgin Islands",1269
"30041",2020-09-22,"Virgin Islands",1278
"30042",2020-09-23,"Virgin Islands",1290
"30043",2020-09-24,"Virgin Islands",1290
"30044",2020-09-25,"Virgin Islands",1296
"30045",2020-09-26,"Virgin Islands",1317
"30046",2020-09-27,"Virgin Islands",1317
"30047",2020-09-28,"Virgin Islands",1318
"30048",2020-09-29,"Virgin Islands",1318
"30049",2020-09-30,"Virgin Islands",1318
"30050",2020-10-01,"Virgin Islands",1326
"30051",2020-10-02,"Virgin Islands",1326
"30052",2020-10-03,"Virgin Islands",1327
"30053",2020-10-04,"Virgin Islands",1327
"30054",2020-10-05,"Virgin Islands",1322
"30055",2020-10-06,"Virgin Islands",1321
"30056",2020-10-07,"Virgin Islands",1322
"30057",2020-10-08,"Virgin Islands",1324
"30058",2020-10-09,"Virgin Islands",1324
"30059",2020-10-10,"Virgin Islands",1325
"30060",2020-10-11,"Virgin Islands",1325
"30061",2020-10-12,"Virgin Islands",1325
"30062",2020-10-13,"Virgin Islands",1328
"30063",2020-10-14,"Virgin Islands",1328
"30064",2020-10-15,"Virgin Islands",1329
"30065",2020-10-16,"Virgin Islands",1329
"30066",2020-10-17,"Virgin Islands",1335
"30067",2020-10-18,"Virgin Islands",1335
"30068",2020-10-19,"Virgin Islands",1335
"30069",2020-10-20,"Virgin Islands",1337
"30070",2020-10-21,"Virgin Islands",1337
"30071",2020-10-22,"Virgin Islands",1343
"30072",2020-10-23,"Virgin Islands",1346
"30073",2020-10-24,"Virgin Islands",1346
"30074",2020-10-25,"Virgin Islands",1346
"30075",2020-10-26,"Virgin Islands",1348
"30076",2020-10-27,"Virgin Islands",1351
"30077",2020-10-28,"Virgin Islands",1353
"30078",2020-10-29,"Virgin Islands",1353
"30079",2020-10-30,"Virgin Islands",1362
"30080",2020-10-31,"Virgin Islands",1376
"30081",2020-11-01,"Virgin Islands",1376
"30082",2020-11-02,"Virgin Islands",1376
"30083",2020-11-03,"Virgin Islands",1385
"30084",2020-11-04,"Virgin Islands",1388
"30085",2020-11-05,"Virgin Islands",1388
"30086",2020-11-06,"Virgin Islands",1390
"30087",2020-11-07,"Virgin Islands",1390
"30088",2020-11-08,"Virgin Islands",1405
"30089",2020-11-09,"Virgin Islands",1405
"30090",2020-11-10,"Virgin Islands",1413
"30091",2020-11-11,"Virgin Islands",1413
"30092",2020-11-12,"Virgin Islands",1413
"30093",2020-11-13,"Virgin Islands",1426
"30094",2020-11-14,"Virgin Islands",1434
"30095",2020-11-15,"Virgin Islands",1434
"30096",2020-11-16,"Virgin Islands",1434
"30097",2020-11-17,"Virgin Islands",1450
"30098",2020-11-18,"Virgin Islands",1463
"30099",2020-11-19,"Virgin Islands",1469
"30100",2020-11-20,"Virgin Islands",1482
"30101",2020-11-21,"Virgin Islands",1491
"30102",2020-11-22,"Virgin Islands",1504
"30103",2020-11-23,"Virgin Islands",1507
"30104",2020-11-24,"Virgin Islands",1521
"30105",2020-11-25,"Virgin Islands",1521
"30106",2020-11-26,"Virgin Islands",1521
"30107",2020-11-27,"Virgin Islands",1521
"30108",2020-11-28,"Virgin Islands",1538
"30109",2020-11-29,"Virgin Islands",1544
"30110",2020-11-30,"Virgin Islands",1544
"30111",2020-12-01,"Virgin Islands",1550
"30112",2020-12-02,"Virgin Islands",1589
"30113",2020-12-03,"Virgin Islands",1589
"30114",2020-12-04,"Virgin Islands",1613
"30115",2020-12-05,"Virgin Islands",1633
"30116",2020-12-06,"Virgin Islands",1633
"30117",2020-12-07,"Virgin Islands",1649
"30118",2020-12-08,"Virgin Islands",1680
"30119",2020-12-09,"Virgin Islands",1698
"30120",2020-12-10,"Virgin Islands",1733
"30121",2020-12-11,"Virgin Islands",1791
"30122",2020-12-12,"Virgin Islands",1791
"30123",2020-12-13,"Virgin Islands",1791
"30124",2020-12-14,"Virgin Islands",1807
"30125",2020-12-15,"Virgin Islands",1828
"30126",2020-12-16,"Virgin Islands",1828
"30127",2020-12-17,"Virgin Islands",1878
"30128",2020-12-18,"Virgin Islands",1900
"30129",2020-12-19,"Virgin Islands",1910
"30130",2020-12-20,"Virgin Islands",1921
"30131",2020-12-21,"Virgin Islands",1921
"30132",2020-12-22,"Virgin Islands",1934
"30133",2020-12-23,"Virgin Islands",1950
"30134",2020-12-24,"Virgin Islands",1967
"30135",2020-12-25,"Virgin Islands",1979
"30136",2020-12-26,"Virgin Islands",1979
"30137",2020-12-27,"Virgin Islands",1979
"30138",2020-12-28,"Virgin Islands",1979
"30139",2020-12-29,"Virgin Islands",1979
"30140",2020-12-30,"Virgin Islands",2010
"30141",2020-12-31,"Virgin Islands",2031
"30142",2021-01-01,"Virgin Islands",2036
"30143",2021-01-02,"Virgin Islands",2041
"30144",2021-01-03,"Virgin Islands",2042
"30145",2021-01-04,"Virgin Islands",2055
"30146",2021-01-05,"Virgin Islands",2083
"30147",2021-01-06,"Virgin Islands",2083
"30148",2021-01-07,"Virgin Islands",2130
"30149",2021-01-08,"Virgin Islands",2143
"30150",2021-01-09,"Virgin Islands",2143
"30151",2021-01-10,"Virgin Islands",2143
"30152",2021-01-11,"Virgin Islands",2143
"30153",2021-01-12,"Virgin Islands",2166
"30154",2021-01-13,"Virgin Islands",2166
"30155",2021-01-14,"Virgin Islands",2166
"30156",2021-01-15,"Virgin Islands",2166
"30157",2021-01-16,"Virgin Islands",2166
"30158",2021-01-17,"Virgin Islands",2260
"30159",2021-01-18,"Virgin Islands",2260
"30160",2021-01-19,"Virgin Islands",2283
"30161",2021-01-20,"Virgin Islands",2305
"30162",2021-01-21,"Virgin Islands",2305
"30163",2021-01-22,"Virgin Islands",2321
"30164",2021-01-23,"Virgin Islands",2341
"30165",2021-01-24,"Virgin Islands",2341
"30166",2021-01-25,"Virgin Islands",2350
"30167",2021-01-26,"Virgin Islands",2373
"30168",2021-01-27,"Virgin Islands",2373
"30169",2021-01-28,"Virgin Islands",2384
"30170",2021-01-29,"Virgin Islands",2398
"30171",2021-01-30,"Virgin Islands",2398
"30172",2021-01-31,"Virgin Islands",2398
"30173",2021-02-01,"Virgin Islands",2421
"30174",2021-02-02,"Virgin Islands",2426
"30175",2021-02-03,"Virgin Islands",2430
"30176",2021-02-04,"Virgin Islands",2440
"30177",2021-02-05,"Virgin Islands",2449
"30178",2021-02-06,"Virgin Islands",2449
"30179",2021-02-07,"Virgin Islands",2466
"30180",2021-02-08,"Virgin Islands",2466
"30181",2021-02-09,"Virgin Islands",2485
"30182",2021-02-10,"Virgin Islands",2485
"30183",2021-02-11,"Virgin Islands",2505
"30184",2021-02-12,"Virgin Islands",2524
"30185",2021-02-13,"Virgin Islands",2524
"30186",2021-02-14,"Virgin Islands",2524
"30187",2021-02-15,"Virgin Islands",2542
"30188",2021-02-16,"Virgin Islands",2542
"30189",2021-02-17,"Virgin Islands",2545
"30190",2021-02-18,"Virgin Islands",2558
"30191",2021-02-19,"Virgin Islands",2575
"30192",2021-02-20,"Virgin Islands",2575
"30193",2021-02-21,"Virgin Islands",2575
"30194",2021-02-22,"Virgin Islands",2579
"30195",2021-02-23,"Virgin Islands",2589
"30196",2021-02-24,"Virgin Islands",2623
"30197",2021-02-25,"Virgin Islands",2636
"30198",2021-02-26,"Virgin Islands",2636
"30199",2021-02-27,"Virgin Islands",2646
"30200",2021-02-28,"Virgin Islands",2646
"30201",2021-03-01,"Virgin Islands",2646
"30202",2021-03-02,"Virgin Islands",2646
"30203",2021-03-03,"Virgin Islands",2695
"30204",2021-03-04,"Virgin Islands",2704
"30205",2021-03-05,"Virgin Islands",2714
"30206",2021-03-06,"Virgin Islands",2714
"30207",2021-03-07,"Virgin Islands",2714
"30208",2021-03-08,"Virgin Islands",2744
"30209",2021-03-09,"Virgin Islands",2744
"30210",2021-03-10,"Virgin Islands",2755
"30211",2021-03-11,"Virgin Islands",2761
"30212",2021-03-12,"Virgin Islands",2767
"30213",2021-03-13,"Virgin Islands",2767
"30214",2021-03-14,"Virgin Islands",2767
"30215",2021-03-15,"Virgin Islands",2767
"30216",2021-03-16,"Virgin Islands",2767
"30217",2021-03-17,"Virgin Islands",2767
"30218",2021-03-18,"Virgin Islands",2767
"30219",2021-03-19,"Virgin Islands",2767
"30220",2021-03-20,"Virgin Islands",2767
"30221",2021-03-21,"Virgin Islands",2767
"30222",2021-03-22,"Virgin Islands",2767
"30223",2021-03-23,"Virgin Islands",2767
"30224",2021-03-24,"Virgin Islands",2876
"30225",2021-03-25,"Virgin Islands",2877
"30226",2021-03-26,"Virgin Islands",2888
"30227",2021-03-27,"Virgin Islands",2901
"30228",2021-03-28,"Virgin Islands",2907
"30229",2021-03-29,"Virgin Islands",2907
"30230",2021-03-30,"Virgin Islands",2907
"30231",2021-03-31,"Virgin Islands",2907
"30232",2021-04-01,"Virgin Islands",2907
"30233",2021-04-02,"Virgin Islands",2907
"30234",2021-04-03,"Virgin Islands",2907
"30235",2021-04-04,"Virgin Islands",2907
"30236",2021-04-05,"Virgin Islands",2945
"30237",2021-04-06,"Virgin Islands",2945
"30238",2021-04-07,"Virgin Islands",2945
"30239",2021-04-08,"Virgin Islands",2971
"30240",2021-04-09,"Virgin Islands",2971
"30241",2021-04-10,"Virgin Islands",2971
"30242",2021-04-11,"Virgin Islands",2971
"30243",2021-04-12,"Virgin Islands",2998
"30244",2021-04-13,"Virgin Islands",3005
"30245",2021-04-14,"Virgin Islands",3005
"30246",2021-04-15,"Virgin Islands",3022
"30247",2021-04-16,"Virgin Islands",3028
"30248",2021-04-17,"Virgin Islands",3028
"30249",2021-04-18,"Virgin Islands",3028
"30250",2021-04-19,"Virgin Islands",3041
"30251",2021-04-20,"Virgin Islands",3041
"30252",2021-04-21,"Virgin Islands",3041
"30253",2021-04-22,"Virgin Islands",3068
"30254",2021-04-23,"Virgin Islands",3068
"30255",2021-04-24,"Virgin Islands",3068
"30256",2021-04-25,"Virgin Islands",3068
"30257",2021-04-26,"Virgin Islands",3090
"30258",2021-04-27,"Virgin Islands",3093
"30259",2021-04-28,"Virgin Islands",3093
"30260",2021-04-29,"Virgin Islands",3093
"30261",2021-04-30,"Virgin Islands",3125
"30262",2021-05-01,"Virgin Islands",3125
"30263",2021-05-02,"Virgin Islands",3138
"30264",2021-05-03,"Virgin Islands",3138
"30265",2021-05-04,"Virgin Islands",3152
"30266",2021-05-05,"Virgin Islands",3152
"30267",2021-05-06,"Virgin Islands",3152
"30268",2021-05-07,"Virgin Islands",3152
"30269",2021-05-08,"Virgin Islands",3210
"30270",2021-05-09,"Virgin Islands",3210
"30271",2021-05-10,"Virgin Islands",3233
"30272",2021-05-11,"Virgin Islands",3233
"30273",2021-05-12,"Virgin Islands",3256
"30274",2021-05-13,"Virgin Islands",3261
"30275",2021-05-14,"Virgin Islands",3267
"30276",2021-05-15,"Virgin Islands",3267
"30277",2021-05-16,"Virgin Islands",3267
"30278",2021-05-17,"Virgin Islands",3267
"30279",2021-05-18,"Virgin Islands",3288
"30280",2021-05-19,"Virgin Islands",3288
"30281",2021-05-20,"Virgin Islands",3308
"30282",2021-05-21,"Virgin Islands",3308
"30283",2021-05-22,"Virgin Islands",3308
"30284",2021-05-23,"Virgin Islands",3308
"30285",2021-05-24,"Virgin Islands",3383
"30286",2021-05-25,"Virgin Islands",3383
"30287",2021-05-26,"Virgin Islands",3399
"30288",2021-05-27,"Virgin Islands",3399
"30289",2021-05-28,"Virgin Islands",3442
"30290",2021-05-29,"Virgin Islands",3442
"30291",2021-05-30,"Virgin Islands",3442
"30292",2021-05-31,"Virgin Islands",3442
"30293",2021-06-01,"Virgin Islands",3465
"30294",2021-06-02,"Virgin Islands",3512
"30295",2021-06-03,"Virgin Islands",3512
"30296",2021-06-04,"Virgin Islands",3512
"30297",2021-06-05,"Virgin Islands",3512
"30298",2021-06-06,"Virgin Islands",3512
"30299",2021-06-07,"Virgin Islands",3560
"30300",2021-06-08,"Virgin Islands",3608
"30301",2021-06-09,"Virgin Islands",3652
"30302",2021-06-10,"Virgin Islands",3652
"30303",2021-06-11,"Virgin Islands",3690
"30304",2021-06-12,"Virgin Islands",3690
"30305",2021-06-13,"Virgin Islands",3690
"30306",2021-06-14,"Virgin Islands",3702
"30307",2021-06-15,"Virgin Islands",3717
"30308",2021-06-16,"Virgin Islands",3729
"30309",2021-06-17,"Virgin Islands",3747
"30310",2021-06-18,"Virgin Islands",3752
"30311",2021-06-19,"Virgin Islands",3752
"30312",2021-06-20,"Virgin Islands",3752
"30313",2021-06-21,"Virgin Islands",3772
"30314",2021-06-22,"Virgin Islands",3772
"30315",2021-06-23,"Virgin Islands",3772
"30316",2021-06-24,"Virgin Islands",3772
"30317",2021-06-25,"Virgin Islands",3835
"30318",2021-06-26,"Virgin Islands",3835
"30319",2021-06-27,"Virgin Islands",3835
"30320",2021-06-28,"Virgin Islands",3839
"30321",2021-06-29,"Virgin Islands",3858
"30322",2021-06-30,"Virgin Islands",3858
"30323",2021-07-01,"Virgin Islands",3895
"30324",2021-07-02,"Virgin Islands",3895
"30325",2021-07-03,"Virgin Islands",3895
"30326",2021-07-04,"Virgin Islands",3895
"30327",2021-07-05,"Virgin Islands",3895
"30328",2021-07-06,"Virgin Islands",3895
"30329",2021-07-07,"Virgin Islands",3970
"30330",2021-07-08,"Virgin Islands",3970
"30331",2021-07-09,"Virgin Islands",4005
"30332",2021-07-10,"Virgin Islands",4005
"30333",2021-07-11,"Virgin Islands",4005
"30334",2021-07-12,"Virgin Islands",4033
"30335",2021-07-13,"Virgin Islands",4043
"30336",2021-07-14,"Virgin Islands",4043
"30337",2021-07-15,"Virgin Islands",4119
"30338",2021-07-16,"Virgin Islands",4160
"30339",2021-07-17,"Virgin Islands",4160
"30340",2021-07-18,"Virgin Islands",4160
"30341",2021-07-19,"Virgin Islands",4215
"30342",2021-07-20,"Virgin Islands",4249
"30343",2021-07-21,"Virgin Islands",4286
"30344",2021-07-22,"Virgin Islands",4301
"30345",2021-07-23,"Virgin Islands",4336
"30346",2021-07-24,"Virgin Islands",4375
"30347",2021-07-25,"Virgin Islands",4375
"30348",2021-07-26,"Virgin Islands",4403
"30349",2021-07-27,"Virgin Islands",4450
"30350",2021-07-28,"Virgin Islands",4497
"30351",2021-07-29,"Virgin Islands",4514
"30352",2021-07-30,"Virgin Islands",4606
"30353",2021-07-31,"Virgin Islands",4629
"30354",2021-08-01,"Virgin Islands",4629
"30355",2021-08-02,"Virgin Islands",4663
"30356",2021-08-03,"Virgin Islands",4691
"30357",2021-08-04,"Virgin Islands",4777
"30358",2021-08-05,"Virgin Islands",4854
"30359",2021-08-06,"Virgin Islands",4907
"30360",2021-08-07,"Virgin Islands",4960
"30361",2021-08-08,"Virgin Islands",4960
"30362",2021-08-09,"Virgin Islands",4960
"30363",2021-08-10,"Virgin Islands",4960
"30364",2021-08-11,"Virgin Islands",5093
"30365",2021-08-12,"Virgin Islands",5093
"30366",2021-08-13,"Virgin Islands",5242
"30367",2021-08-14,"Virgin Islands",5295
"30368",2021-08-15,"Virgin Islands",5295
"30369",2021-08-16,"Virgin Islands",5295
"30370",2020-01-22,"Virginia",0
"30371",2020-01-23,"Virginia",0
"30372",2020-01-24,"Virginia",0
"30373",2020-01-25,"Virginia",0
"30374",2020-01-26,"Virginia",0
"30375",2020-01-27,"Virginia",0
"30376",2020-01-28,"Virginia",0
"30377",2020-01-29,"Virginia",0
"30378",2020-01-30,"Virginia",0
"30379",2020-01-31,"Virginia",0
"30380",2020-02-01,"Virginia",0
"30381",2020-02-02,"Virginia",0
"30382",2020-02-03,"Virginia",0
"30383",2020-02-04,"Virginia",0
"30384",2020-02-05,"Virginia",0
"30385",2020-02-06,"Virginia",0
"30386",2020-02-07,"Virginia",0
"30387",2020-02-08,"Virginia",0
"30388",2020-02-09,"Virginia",0
"30389",2020-02-10,"Virginia",0
"30390",2020-02-11,"Virginia",0
"30391",2020-02-12,"Virginia",0
"30392",2020-02-13,"Virginia",0
"30393",2020-02-14,"Virginia",0
"30394",2020-02-15,"Virginia",0
"30395",2020-02-16,"Virginia",0
"30396",2020-02-17,"Virginia",0
"30397",2020-02-18,"Virginia",0
"30398",2020-02-19,"Virginia",0
"30399",2020-02-20,"Virginia",0
"30400",2020-02-21,"Virginia",0
"30401",2020-02-22,"Virginia",0
"30402",2020-02-23,"Virginia",0
"30403",2020-02-24,"Virginia",0
"30404",2020-02-25,"Virginia",0
"30405",2020-02-26,"Virginia",0
"30406",2020-02-27,"Virginia",0
"30407",2020-02-28,"Virginia",0
"30408",2020-02-29,"Virginia",0
"30409",2020-03-01,"Virginia",0
"30410",2020-03-02,"Virginia",0
"30411",2020-03-03,"Virginia",0
"30412",2020-03-04,"Virginia",0
"30413",2020-03-05,"Virginia",0
"30414",2020-03-06,"Virginia",0
"30415",2020-03-07,"Virginia",0
"30416",2020-03-08,"Virginia",2
"30417",2020-03-09,"Virginia",2
"30418",2020-03-10,"Virginia",8
"30419",2020-03-11,"Virginia",9
"30420",2020-03-12,"Virginia",12
"30421",2020-03-13,"Virginia",27
"30422",2020-03-14,"Virginia",37
"30423",2020-03-15,"Virginia",37
"30424",2020-03-16,"Virginia",49
"30425",2020-03-17,"Virginia",67
"30426",2020-03-18,"Virginia",79
"30427",2020-03-19,"Virginia",103
"30428",2020-03-20,"Virginia",123
"30429",2020-03-21,"Virginia",157
"30430",2020-03-22,"Virginia",220
"30431",2020-03-23,"Virginia",254
"30432",2020-03-24,"Virginia",293
"30433",2020-03-25,"Virginia",396
"30434",2020-03-26,"Virginia",466
"30435",2020-03-27,"Virginia",607
"30436",2020-03-28,"Virginia",740
"30437",2020-03-29,"Virginia",890
"30438",2020-03-30,"Virginia",1020
"30439",2020-03-31,"Virginia",1249
"30440",2020-04-01,"Virginia",1483
"30441",2020-04-02,"Virginia",1706
"30442",2020-04-03,"Virginia",2012
"30443",2020-04-04,"Virginia",2407
"30444",2020-04-05,"Virginia",2640
"30445",2020-04-06,"Virginia",2878
"30446",2020-04-07,"Virginia",3335
"30447",2020-04-08,"Virginia",3645
"30448",2020-04-09,"Virginia",4042
"30449",2020-04-10,"Virginia",4509
"30450",2020-04-11,"Virginia",5077
"30451",2020-04-12,"Virginia",5274
"30452",2020-04-13,"Virginia",5747
"30453",2020-04-14,"Virginia",6182
"30454",2020-04-15,"Virginia",6500
"30455",2020-04-16,"Virginia",6889
"30456",2020-04-17,"Virginia",7491
"30457",2020-04-18,"Virginia",8053
"30458",2020-04-19,"Virginia",8542
"30459",2020-04-20,"Virginia",8990
"30460",2020-04-21,"Virginia",9630
"30461",2020-04-22,"Virginia",10266
"30462",2020-04-23,"Virginia",10998
"30463",2020-04-24,"Virginia",11594
"30464",2020-04-25,"Virginia",12366
"30465",2020-04-26,"Virginia",12970
"30466",2020-04-27,"Virginia",13538
"30467",2020-04-28,"Virginia",14339
"30468",2020-04-29,"Virginia",14962
"30469",2020-04-30,"Virginia",15847
"30470",2020-05-01,"Virginia",16902
"30471",2020-05-02,"Virginia",17738
"30472",2020-05-03,"Virginia",18672
"30473",2020-05-04,"Virginia",19493
"30474",2020-05-05,"Virginia",20257
"30475",2020-05-06,"Virginia",20985
"30476",2020-05-07,"Virginia",21570
"30477",2020-05-08,"Virginia",22342
"30478",2020-05-09,"Virginia",23196
"30479",2020-05-10,"Virginia",24081
"30480",2020-05-11,"Virginia",25070
"30481",2020-05-12,"Virginia",25800
"30482",2020-05-13,"Virginia",26746
"30483",2020-05-14,"Virginia",27813
"30484",2020-05-15,"Virginia",28672
"30485",2020-05-16,"Virginia",29683
"30486",2020-05-17,"Virginia",30388
"30487",2020-05-18,"Virginia",31140
"30488",2020-05-19,"Virginia",32145
"30489",2020-05-20,"Virginia",32908
"30490",2020-05-21,"Virginia",34137
"30491",2020-05-22,"Virginia",34950
"30492",2020-05-23,"Virginia",35749
"30493",2020-05-24,"Virginia",36244
"30494",2020-05-25,"Virginia",37727
"30495",2020-05-26,"Virginia",39342
"30496",2020-05-27,"Virginia",40249
"30497",2020-05-28,"Virginia",41401
"30498",2020-05-29,"Virginia",42533
"30499",2020-05-30,"Virginia",43611
"30500",2020-05-31,"Virginia",44607
"30501",2020-06-01,"Virginia",45398
"30502",2020-06-02,"Virginia",46239
"30503",2020-06-03,"Virginia",46905
"30504",2020-06-04,"Virginia",47856
"30505",2020-06-05,"Virginia",48532
"30506",2020-06-06,"Virginia",49397
"30507",2020-06-07,"Virginia",50681
"30508",2020-06-08,"Virginia",51251
"30509",2020-06-09,"Virginia",51738
"30510",2020-06-10,"Virginia",52177
"30511",2020-06-11,"Virginia",52647
"30512",2020-06-12,"Virginia",53211
"30513",2020-06-13,"Virginia",53869
"30514",2020-06-14,"Virginia",54506
"30515",2020-06-15,"Virginia",54886
"30516",2020-06-16,"Virginia",55331
"30517",2020-06-17,"Virginia",55775
"30518",2020-06-18,"Virginia",56238
"30519",2020-06-19,"Virginia",56793
"30520",2020-06-20,"Virginia",57443
"30521",2020-06-21,"Virginia",57994
"30522",2020-06-22,"Virginia",58465
"30523",2020-06-23,"Virginia",58994
"30524",2020-06-24,"Virginia",59514
"30525",2020-06-25,"Virginia",59946
"30526",2020-06-26,"Virginia",60570
"30527",2020-06-27,"Virginia",61247
"30528",2020-06-28,"Virginia",61736
"30529",2020-06-29,"Virginia",62189
"30530",2020-06-30,"Virginia",62787
"30531",2020-07-01,"Virginia",63203
"30532",2020-07-02,"Virginia",63735
"30533",2020-07-03,"Virginia",64393
"30534",2020-07-04,"Virginia",65109
"30535",2020-07-05,"Virginia",65748
"30536",2020-07-06,"Virginia",66102
"30537",2020-07-07,"Virginia",66740
"30538",2020-07-08,"Virginia",67375
"30539",2020-07-09,"Virginia",67988
